(3, 4, 0)	2	0	63640	14005	11	11
(4, 3, 0)	2	0	57109	30742	21	21
(3, 5, 0)	1	0	81261	128758	27	26
(5, 3, 0)	2	0	133082	97275	27	27
(3, 6, 0)	2	0	75007	92186	18	18
(6, 3, 0)	2	0	154173	124760	39	39
(3, 7, 0)	2	0	108118	117988	25	25
(7, 3, 0)	1	0	169320	160985	49	48
(3, 8, 0)	1	0	98938	104069	21	20
(8, 3, 0)	1	0	158435	144206	42	41
(3, 9, 0)	1	0	61979	46556	32	31
(9, 3, 0)	2	0	22079	38665	12	12
(3, 10, 0)	2	0	54427	17772	9	9
(10, 3, 0)	2	0	113335	77473	29	29
(3, 11, 0)	1	0	105083	179808	23	22
(11, 3, 0)	2	0	8238	24535	11	11
(3, 12, 0)	1	0	64521	79566	24	23
(12, 3, 0)	2	0	61047	64069	23	23
(4, 5, 0)	1	0	53413	61256	16	15
(5, 4, 0)	2	0	63904	16607	17	17
(4, 6, 0)	1	0	134132	140077	39	38
(6, 4, 0)	2	0	71625	51295	15	15
(4, 7, 0)	1	0	162457	175268	57	56
(7, 4, 0)	2	0	76430	40709	13	13
(4, 8, 0)	1	0	155970	89439	21	20
(8, 4, 0)	2	0	93767	128021	20	20
(4, 9, 0)	1	0	41644	16288	12	11
(9, 4, 0)	2	0	23068	26847	15	15
(4, 10, 0)	2	0	171624	97308	34	34
(10, 4, 0)	2	0	64255	57091	16	16
(4, 11, 0)	2	0	165406	80109	32	32
(11, 4, 0)	2	0	26430	100657	19	19
(4, 12, 0)	1	0	42941	55387	21	20
(12, 4, 0)	2	0	73710	63281	17	17
(5, 6, 0)	1	0	131763	150604	28	27
(6, 5, 0)	2	0	87146	112244	17	17
(5, 7, 0)	0	0	179637	174066	106	106
(7, 5, 0)	2	0	97791	88161	15	15
(5, 8, 0)	1	0	135694	114743	25	24
(8, 5, 0)	2	0	118484	128966	27	27
(5, 9, 0)	1	0	106865	66832	21	20
(9, 5, 0)	2	0	23055	94636	15	15
(5, 10, 0)	2	0	64086	39070	15	15
(10, 5, 0)	2	0	145419	169189	43	43
(5, 11, 0)	1	0	127358	179836	19	18
(11, 5, 0)	2	0	48961	131802	25	25
(5, 12, 0)	1	0	129176	141503	22	21
(12, 5, 0)	2	0	157135	131893	32	32
(6, 7, 0)	2	0	178555	179019	69	69
(7, 6, 0)	1	4	179085	179309	75	74
(6, 8, 0)	1	0	147327	113323	35	34
(8, 6, 0)	2	0	78596	93218	21	21
(6, 9, 0)	1	0	170079	170551	64	63
(9, 6, 0)	2	0	61155	122398	28	28
(6, 10, 0)	2	0	92429	38794	15	15
(10, 6, 0)	2	0	36010	30902	15	15
(6, 11, 0)	1	0	94396	13122	30	29
(11, 6, 0)	1	0	160856	129756	34	33
(6, 12, 0)	1	0	113936	97907	31	30
(12, 6, 0)	2	0	84958	95045	28	28
(6, 13, 0)	1	0	35576	55340	17	16
(13, 6, 0)	2	0	77916	51405	17	17
(6, 14, 0)	1	0	49279	21497	17	16
(14, 6, 0)	2	0	27207	33460	19	19
(7, 8, 0)	2	0	149762	114816	42	42
(8, 7, 0)	1	0	51480	106547	22	21
(7, 9, 0)	1	0	153953	151114	55	54
(9, 7, 0)	2	0	54023	61116	27	27
(7, 10, 0)	0	0	175885	176215	106	106
(10, 7, 0)	2	0	33018	15771	13	13
(7, 11, 0)	1	0	134264	179813	25	24
(11, 7, 0)	2	0	179841	127854	28	28
(7, 12, 0)	1	0	55746	33140	9	8
(12, 7, 0)	2	0	139008	172755	67	67
(7, 13, 0)	1	0	168522	174008	51	50
(13, 7, 0)	2	0	153360	132899	29	29
(7, 14, 0)	1	2	1	14130	5	4
(14, 7, 0)	1	0	30079	93541	16	15
(8, 9, 0)	2	0	43002	41875	11	11
(9, 8, 0)	2	0	37903	57778	18	18
(8, 10, 0)	2	0	40093	31743	11	11
(10, 8, 0)	2	0	45380	8129	14	14
(8, 11, 0)	2	0	57907	37887	12	12
(11, 8, 0)	1	0	101287	104588	29	28
(8, 12, 0)	1	0	11638	20178	3	2
(12, 8, 0)	1	0	79285	87005	23	22
(8, 13, 0)	1	0	147317	150258	34	33
(13, 8, 0)	2	0	71595	32110	17	17
(8, 14, 0)	1	0	73244	44669	36	35
(14, 8, 0)	2	0	36462	43415	21	21
(9, 10, 0)	1	0	49049	52558	22	21
(10, 9, 0)	1	0	118006	84325	35	34
(9, 11, 0)	1	0	101925	179810	31	30
(11, 9, 0)	1	0	44795	15068	14	13
(9, 12, 0)	1	0	6711	20738	3	2
(12, 9, 0)	1	0	70277	18285	16	15
(9, 13, 0)	1	0	121617	165609	46	45
(13, 9, 0)	1	0	109807	49821	23	22
(9, 14, 0)	1	0	65372	54324	27	26
(14, 9, 0)	1	0	65673	76018	28	27
(10, 11, 0)	2	0	50612	47150	13	13
(11, 10, 0)	1	0	13412	60406	19	18
(10, 12, 0)	1	0	93360	125949	31	30
(12, 10, 0)	2	0	57539	58468	26	26
(10, 13, 0)	2	0	72051	116712	22	22
(13, 10, 0)	2	0	124902	69269	18	18
(10, 14, 0)	1	0	37117	22824	13	12
(14, 10, 0)	2	0	37053	39039	15	15
(10, 15, 0)	2	0	38658	45020	18	18
(15, 10, 0)	1	0	71943	54556	18	17
(10, 16, 0)	1	0	111777	630	30	29
(16, 10, 0)	2	0	419	101478	23	23
(10, 17, 0)	1	0	101287	14	27	26
(17, 10, 0)	2	0	6	24652	14	14
(10, 18, 0)	1	0	45420	8	15	14
(18, 10, 0)	2	0	11	31858	10	10
(10, 19, 0)	1	0	54703	98	13	12
(19, 10, 0)	1	0	282	66914	16	15
(10, 20, 0)	1	0	31677	188	8	7
(20, 10, 0)	2	0	198	58156	16	16
(10, 21, 0)	1	0	24241	18	14	13
(21, 10, 0)	2	0	16	16869	11	11
(10, 22, 0)	1	0	24267	46266	11	10
(22, 10, 0)	2	0	48492	16415	10	10
(10, 23, 0)	1	0	16641	151	7	6
(23, 10, 0)	2	0	338	24334	15	15
(10, 24, 0)	1	0	39043	1460	13	12
(24, 10, 0)	2	0	1066	16887	9	9
(10, 25, 0)	1	0	38534	27	13	12
(25, 10, 0)	2	0	34	78149	17	17
(11, 12, 0)	2	0	9369	42040	15	15
(12, 11, 0)	1	0	54173	32771	17	16
(11, 13, 0)	2	0	16564	121685	18	18
(13, 11, 0)	2	0	133656	65865	26	26
(11, 14, 0)	1	0	24206	25440	12	11
(14, 11, 0)	2	0	24698	17932	15	15
(11, 15, 0)	1	0	4013	44963	8	7
(15, 11, 0)	2	0	125886	22513	23	23
(12, 13, 0)	2	0	118339	75106	23	23
(13, 12, 0)	2	0	62050	31694	10	10
(12, 14, 0)	1	0	78830	32509	18	17
(14, 12, 0)	1	0	5865	20771	3	2
(12, 15, 0)	1	0	54627	80939	18	17
(15, 12, 0)	2	0	161463	81388	29	29
(12, 16, 0)	2	0	178364	1949	53	53
(16, 12, 0)	1	0	1941	60672	24	23
(13, 14, 0)	1	0	61760	28894	12	11
(14, 13, 0)	2	0	27540	42326	15	15
(13, 15, 0)	2	0	83271	53970	14	14
(15, 13, 0)	1	0	116909	102789	19	18
(13, 16, 0)	1	0	51654	80	8	7
(16, 13, 0)	1	4	728	178576	80	79
(13, 17, 0)	2	0	140080	10	25	25
(17, 13, 0)	2	0	12	109966	20	20
(14, 15, 0)	2	0	23739	35977	21	21
(15, 14, 0)	1	0	18003	19068	18	17
(14, 16, 0)	2	0	20369	12	8	8
(16, 14, 0)	1	0	258	58807	23	22
(14, 17, 0)	1	0	52540	8	29	28
(17, 14, 0)	1	0	18	111924	51	50
(14, 18, 0)	1	0	42979	5	27	26
(18, 14, 0)	2	0	6	18916	17	17
(15, 16, 0)	2	2	143850	1638	16	16
(16, 15, 0)	2	0	320	80932	15	15
(15, 17, 0)	1	0	89934	4	16	15
(17, 15, 0)	1	0	11	151070	23	22
(15, 18, 0)	1	0	35988	3	9	8
(18, 15, 0)	2	0	3	62975	13	13
(15, 19, 0)	1	0	44968	84	11	10
(19, 15, 0)	2	0	123	71954	16	16
(15, 20, 0)	1	0	44961	209	11	10
(20, 15, 0)	2	0	247	89916	14	14
(16, 17, 0)	2	0	93	7	30	30
(17, 16, 0)	1	0	11	235	36	35
(16, 18, 0)	0	0	167	6	106	106
(18, 16, 0)	2	0	4	50	15	15
(16, 19, 0)	0	0	1218	1577	106	106
(19, 16, 0)	1	0	239	689	26	25
(16, 20, 0)	1	0	23878	223	15	14
(20, 16, 0)	2	0	203	682	14	14
(16, 21, 0)	1	0	1293	14	12	11
(21, 16, 0)	2	0	17	284	24	24
(17, 18, 0)	2	0	10	9	17	17
(18, 17, 0)	0	0	29	25	106	106
(17, 19, 0)	0	0	26	4464	106	106
(19, 17, 0)	2	0	1014	11	33	33
(17, 20, 0)	1	0	17	221	23	22
(20, 17, 0)	2	0	370	14	42	42
(17, 21, 0)	1	0	25	32	43	42
(21, 17, 0)	2	0	33	1	31	31
(17, 22, 0)	1	0	15	135616	42	41
(22, 17, 0)	2	0	57964	9	18	18
(17, 23, 0)	1	0	16	3877	27	26
(23, 17, 0)	2	0	7513	9	45	45
(18, 19, 0)	2	0	38	1102	38	38
(19, 18, 0)	2	0	430	10	13	13
(18, 20, 0)	1	0	20	244	28	27
(20, 18, 0)	2	0	262	8	20	20
(18, 21, 0)	1	0	10	23	26	25
(21, 18, 0)	0	0	49	19	106	106
(18, 22, 0)	1	2	11	143036	46	45
(22, 18, 0)	2	0	49931	11	11	11
(18, 23, 0)	1	0	14	4128	26	25
(23, 18, 0)	2	0	3983	11	22	22
(18, 24, 0)	1	0	12	1531	13	12
(24, 18, 0)	2	0	1918	4	15	15
(19, 20, 0)	2	0	570	261	18	18
(20, 19, 0)	2	0	263	753	25	25
(19, 21, 0)	1	0	198	25	24	23
(21, 19, 0)	2	0	31	181	21	21
(19, 22, 0)	2	0	95	85871	15	15
(22, 19, 0)	1	0	79982	134	24	23
(19, 23, 0)	1	0	100	306	18	17
(23, 19, 0)	2	0	808	136	11	11
(19, 24, 0)	1	0	127	1358	12	11
(24, 19, 0)	2	0	1469	150	12	12
(20, 21, 0)	1	0	146	31	39	38
(21, 20, 0)	1	0	23	238	29	28
(20, 22, 0)	2	0	244	163516	40	40
(22, 20, 0)	1	0	159737	248	61	60
(20, 23, 0)	1	0	216	534	25	24
(23, 20, 0)	2	0	885	228	37	37
(20, 24, 0)	1	0	215	3079	23	22
(24, 20, 0)	2	0	17722	239	68	68
(21, 22, 0)	2	0	26	31241	13	13
(22, 21, 0)	1	0	91903	16	21	20
(21, 23, 0)	1	0	14	427	17	16
(23, 21, 0)	1	0	308	13	12	11
(21, 24, 0)	1	0	36	1167	10	9
(24, 21, 0)	2	0	7943	44	43	43
(21, 25, 0)	1	0	127344	688	30	29
(25, 21, 0)	2	0	277	49471	12	12
(22, 23, 0)	1	0	90102	2676	21	20
(23, 22, 0)	2	0	2003	56139	16	16
(22, 24, 0)	1	0	308	1422	13	12
(24, 22, 0)	2	0	13512	1489	60	60
(22, 25, 0)	1	0	9230	44	2	1
(25, 22, 0)	2	0	51	119558	20	20
(23, 24, 0)	1	0	300	1466	13	12
(24, 23, 0)	2	0	13676	1675	60	60
(23, 25, 0)	1	0	705	49	9	8
(25, 23, 0)	2	0	73	606	6	6
(24, 25, 0)	1	0	444	28	2	1
(25, 24, 0)	1	0	63	4362	29	28
(0, 1, 1)	1	0	82041	27068	22	21
(1, 0, 1)	2	0	15344	52633	14	14
(0, 2, 1)	1	0	101387	139873	34	33
(2, 0, 1)	1	0	157097	124445	35	34
(0, 3, 1)	2	0	66291	100910	19	19
(3, 0, 1)	1	0	137526	137632	41	40
(0, 4, 1)	1	0	39455	27101	11	10
(4, 0, 1)	2	0	22143	25290	11	11
(0, 5, 1)	1	0	59494	110917	20	19
(5, 0, 1)	2	0	46198	23098	12	12
(0, 6, 1)	2	0	35398	84025	19	19
(6, 0, 1)	2	0	157607	120378	32	32
(0, 7, 1)	1	0	71296	10338	20	19
(7, 0, 1)	2	0	16675	80339	18	18
(0, 8, 1)	1	0	69020	43321	14	13
(8, 0, 1)	2	0	22137	25312	11	11
(0, 9, 1)	1	0	84283	84974	26	25
(9, 0, 1)	2	0	71299	69174	24	24
(0, 10, 1)	1	0	55852	69995	20	19
(10, 0, 1)	2	0	69720	40387	17	17
(0, 11, 1)	1	0	71401	10551	20	19
(11, 0, 1)	2	0	14601	76001	18	18
(1, 2, 1)	1	0	26963	138068	28	27
(2, 1, 1)	1	0	104787	39370	26	25
(1, 3, 1)	2	0	16953	105341	17	17
(3, 1, 1)	2	0	147511	85718	40	40
(1, 4, 1)	1	0	7133	37419	17	16
(4, 1, 1)	2	0	16991	7331	12	12
(1, 5, 1)	1	0	21444	102240	26	25
(5, 1, 1)	2	0	117309	31095	23	23
(1, 6, 1)	1	0	59285	104270	26	25
(6, 1, 1)	2	0	123949	95440	31	31
(1, 7, 1)	1	0	28287	41592	25	24
(7, 1, 1)	1	0	8938	12004	10	9
(1, 8, 1)	1	0	7500	37526	16	15
(8, 1, 1)	2	0	16799	6211	12	12
(1, 9, 1)	1	0	133855	164892	30	29
(9, 1, 1)	2	0	88491	101529	33	33
(1, 10, 1)	1	0	33947	121016	25	24
(10, 1, 1)	2	0	123504	41836	28	28
(1, 11, 1)	1	0	25104	37020	25	24
(11, 1, 1)	1	0	8638	11601	10	9
(2, 3, 1)	2	0	79929	106586	19	19
(3, 2, 1)	2	0	111087	88584	20	20
(2, 4, 1)	1	0	124608	73309	21	20
(4, 2, 1)	2	0	26978	47494	10	10
(2, 5, 1)	2	0	147211	121017	29	29
(5, 2, 1)	2	0	134346	144028	31	31
(2, 6, 1)	1	0	43525	97981	18	17
(6, 2, 1)	2	0	101394	55568	16	16
(2, 7, 1)	1	0	36308	106663	13	12
(7, 2, 1)	2	0	173650	167382	40	40
(2, 8, 1)	1	0	121074	78406	21	20
(8, 2, 1)	2	0	27004	39633	10	10
(2, 9, 1)	1	0	101389	62901	20	19
(9, 2, 1)	2	0	16614	18870	8	8
(2, 10, 1)	1	0	93019	98075	17	16
(10, 2, 1)	2	0	161739	130456	36	36
(2, 11, 1)	2	0	134515	149775	33	33
(11, 2, 1)	2	0	116809	104682	20	20
(3, 4, 1)	1	0	139315	163584	46	45
(4, 3, 1)	2	0	24603	43759	11	11
(3, 5, 1)	1	0	79569	58709	20	19
(5, 3, 1)	1	0	43529	77596	13	12
(3, 6, 1)	2	0	112643	101782	25	25
(6, 3, 1)	2	0	64708	60086	13	13
(3, 7, 1)	1	0	111819	72977	26	25
(7, 3, 1)	2	0	168947	126914	41	41
(3, 8, 1)	1	0	59733	27556	15	14
(8, 3, 1)	2	0	46830	69613	13	13
(3, 9, 1)	1	0	75500	58353	20	19
(9, 3, 1)	1	0	38529	70618	13	12
(3, 10, 1)	2	0	112721	101911	25	25
(10, 3, 1)	2	0	65043	60376	13	13
(3, 11, 1)	1	0	107178	66896	25	24
(11, 3, 1)	2	0	178201	125148	42	42
(3, 12, 1)	1	0	100631	74338	26	25
(12, 3, 1)	2	0	21418	38968	9	9
(4, 5, 1)	1	0	90072	118076	23	22
(5, 4, 1)	1	0	136234	145019	28	27
(4, 6, 1)	2	0	172637	124025	40	40
(6, 4, 1)	1	0	85230	152557	28	27
(4, 7, 1)	1	0	109082	17570	25	24
(7, 4, 1)	2	0	51367	124459	19	19
(4, 8, 1)	1	0	49243	28702	16	15
(8, 4, 1)	2	0	49977	38066	15	15
(4, 9, 1)	2	0	55756	36257	15	15
(9, 4, 1)	2	0	133821	127201	26	26
(4, 10, 1)	1	0	111532	93710	17	16
(10, 4, 1)	2	0	108038	100643	13	13
(4, 11, 1)	1	0	58822	38452	15	14
(11, 4, 1)	2	0	35647	69648	15	15
(4, 12, 1)	1	0	120425	71845	23	22
(12, 4, 1)	2	0	25808	62498	10	10
(5, 6, 1)	1	0	108944	93709	19	18
(6, 5, 1)	2	0	95434	111530	19	19
(5, 7, 1)	1	0	134327	93933	31	30
(7, 5, 1)	2	0	25277	105065	17	17
(5, 8, 1)	1	0	85208	117728	20	19
(8, 5, 1)	2	0	91800	114686	23	23
(5, 9, 1)	2	0	139220	126436	29	29
(9, 5, 1)	0	0	178383	179723	111	110
(5, 10, 1)	1	0	134184	125260	37	36
(10, 5, 1)	2	0	17699	31027	16	16
(5, 11, 1)	1	0	117413	96944	27	26
(11, 5, 1)	2	0	50082	120377	17	17
(5, 12, 1)	2	0	131394	68279	22	22
(12, 5, 1)	1	0	112652	149124	28	27
(6, 7, 1)	2	0	129312	54803	27	27
(7, 6, 1)	2	0	15692	80199	18	18
(6, 8, 1)	1	0	95441	46132	25	24
(8, 6, 1)	1	0	62721	87028	16	15
(6, 9, 1)	1	0	96561	113001	17	16
(9, 6, 1)	2	0	66814	42026	9	9
(6, 10, 1)	1	0	76996	32899	17	16
(10, 6, 1)	2	0	15718	48813	15	15
(6, 11, 1)	2	0	98530	34906	17	17
(11, 6, 1)	2	0	48178	92638	13	13
(6, 12, 1)	2	0	127068	35523	18	18
(12, 6, 1)	2	0	62515	82274	19	19
(6, 13, 1)	2	0	128355	89626	20	20
(13, 6, 1)	1	0	64305	103132	16	15
(6, 14, 1)	2	0	133565	26463	22	22
(14, 6, 1)	1	0	130086	119184	18	17
(7, 8, 1)	1	0	151750	177097	39	38
(8, 7, 1)	2	0	116650	166198	50	50
(7, 9, 1)	2	0	116069	77011	18	18
(9, 7, 1)	1	0	96633	82627	19	18
(7, 10, 1)	1	0	134880	78402	28	27
(10, 7, 1)	2	0	19380	15	15	15
(7, 11, 1)	1	0	134779	114813	39	38
(11, 7, 1)	1	0	23715	18073	10	9
(7, 12, 1)	2	0	32061	40225	13	13
(12, 7, 1)	2	0	79515	27155	13	13
(7, 13, 1)	2	0	24467	18939	12	12
(13, 7, 1)	1	0	7044	30784	14	13
(7, 14, 1)	1	0	16910	11258	5	4
(14, 7, 1)	1	0	78381	32085	14	13
(8, 9, 1)	2	0	17548	32500	10	10
(9, 8, 1)	2	0	62939	12062	8	8
(8, 10, 1)	1	0	89198	49257	27	26
(10, 8, 1)	2	0	16575	12044	14	14
(8, 11, 1)	1	0	90219	112585	27	26
(11, 8, 1)	1	0	24140	12958	11	10
(8, 12, 1)	2	0	16695	16318	8	8
(12, 8, 1)	1	0	23359	54276	22	21
(8, 13, 1)	1	2	178773	167203	95	94
(13, 8, 1)	2	0	42185	27629	16	16
(8, 14, 1)	1	0	46737	127290	22	21
(14, 8, 1)	2	4	178493	178910	89	89
(9, 10, 1)	2	2	35797	32846	9	9
(10, 9, 1)	1	0	87682	124260	52	51
(9, 11, 1)	2	0	107854	57415	25	25
(11, 9, 1)	2	0	58710	104784	28	28
(9, 12, 1)	1	0	84166	88048	29	28
(12, 9, 1)	2	0	99812	57397	18	18
(9, 13, 1)	2	0	91222	106715	21	21
(13, 9, 1)	2	0	65643	25032	7	7
(9, 14, 1)	1	0	64416	39213	17	16
(14, 9, 1)	2	0	16774	32597	14	14
(10, 11, 1)	1	0	45348	89914	12	11
(11, 10, 1)	2	0	107890	51376	13	13
(10, 12, 1)	1	0	69443	648	18	17
(12, 10, 1)	2	0	13	24236	11	11
(10, 13, 1)	1	0	52304	1	14	13
(13, 10, 1)	2	0	6	80330	16	16
(10, 14, 1)	1	0	32368	8	11	10
(14, 10, 1)	2	0	5	45658	11	11
(10, 15, 1)	1	0	52276	85	14	13
(15, 10, 1)	2	0	75	23630	12	12
(10, 16, 1)	1	0	51625	207	13	12
(16, 10, 1)	2	0	203	17460	11	11
(10, 17, 1)	1	0	31808	24	8	7
(17, 10, 1)	2	0	24	32226	13	13
(10, 18, 1)	1	0	75571	104546	21	20
(18, 10, 1)	2	0	68227	38918	12	12
(10, 19, 1)	1	0	24456	165	8	7
(19, 10, 1)	2	0	231	17595	10	10
(10, 20, 1)	1	0	17552	990	12	11
(20, 10, 1)	2	0	808	17067	9	9
(10, 21, 1)	1	0	25250	27	8	7
(21, 10, 1)	2	0	25	9078	7	7
(10, 22, 1)	1	0	49243	74273	19	18
(22, 10, 1)	1	0	150202	179811	38	37
(10, 23, 1)	1	0	17198	89652	11	10
(23, 10, 1)	2	0	58561	6848	8	8
(10, 24, 1)	2	0	8275	22288	14	14
(24, 10, 1)	2	0	18297	6617	12	12
(10, 25, 1)	1	0	22258	143856	19	18
(25, 10, 1)	2	0	89916	6454	12	12
(11, 12, 1)	1	0	126885	154679	33	32
(12, 11, 1)	2	0	129486	46105	19	19
(11, 13, 1)	1	0	75911	60425	28	27
(13, 11, 1)	1	0	8590	7339	4	3
(11, 14, 1)	1	0	154189	170493	25	24
(14, 11, 1)	2	0	134878	71826	20	20
(11, 15, 1)	1	0	98826	524	31	30
(15, 11, 1)	2	0	900	93073	23	23
(12, 13, 1)	2	0	61099	10113	12	12
(13, 12, 1)	2	0	15775	33197	14	14
(12, 14, 1)	1	0	71136	44983	11	10
(14, 12, 1)	1	0	107894	116162	20	19
(12, 15, 1)	1	0	85677	261	15	14
(15, 12, 1)	2	0	27	70708	10	10
(12, 16, 1)	1	0	78341	7	12	11
(16, 12, 1)	2	0	9	150244	27	27
(13, 14, 1)	2	0	16960	71944	19	19
(14, 13, 1)	2	0	71960	22165	11	11
(13, 15, 1)	2	0	68432	796	24	24
(15, 13, 1)	2	0	21	15982	15	15
(13, 16, 1)	1	0	93380	13	42	41
(16, 13, 1)	2	0	3	13441	7	7
(13, 17, 1)	1	0	46229	3	19	18
(17, 13, 1)	2	0	0	25174	16	16
(14, 15, 1)	2	2	179935	916	110	110
(15, 14, 1)	1	0	1151	179422	41	40
(14, 16, 1)	1	0	134872	5	19	18
(16, 14, 1)	2	0	8	177964	36	36
(14, 17, 1)	1	0	170499	11	29	28
(17, 14, 1)	2	0	4	125867	18	18
(14, 18, 1)	1	0	172387	290	31	30
(18, 14, 1)	1	0	444	178944	35	34
(15, 16, 1)	1	0	89912	244	14	13
(16, 15, 1)	2	0	209	107907	14	14
(15, 17, 1)	1	0	1476	10	48	47
(17, 15, 1)	0	0	39	299	111	110
(15, 18, 1)	0	0	194	60	111	110
(18, 15, 1)	0	0	66	323	111	110
(15, 19, 1)	2	0	1809	182	23	23
(19, 15, 1)	2	0	268	220	24	24
(15, 20, 1)	1	0	1024	205	17	16
(20, 15, 1)	2	0	112	61	13	13
(16, 17, 1)	1	0	758	20	24	23
(17, 16, 1)	2	0	30	233	21	21
(16, 18, 1)	1	0	6	10	13	12
(18, 16, 1)	1	0	10	15	18	17
(16, 19, 1)	1	0	9	847	29	28
(19, 16, 1)	2	0	352	3	11	11
(16, 20, 1)	2	0	6	407	21	21
(20, 16, 1)	2	0	349	10	24	24
(16, 21, 1)	1	0	0	12	15	14
(21, 16, 1)	1	0	17	1	17	16
(17, 18, 1)	1	0	10	129670	33	32
(18, 17, 1)	2	0	134010	11	38	38
(17, 19, 1)	1	0	12	4769	29	28
(19, 17, 1)	2	0	1666	7	11	11
(17, 20, 1)	1	0	23	676	23	22
(20, 17, 1)	0	0	3327	53	111	110
(17, 21, 1)	1	0	48	250	31	30
(21, 17, 1)	1	0	270	8	23	22
(17, 22, 1)	1	0	14	24	14	13
(22, 17, 1)	2	0	38	11	27	27
(17, 23, 1)	1	0	20	143484	47	46
(23, 17, 1)	2	0	110199	13	25	25
(18, 19, 1)	1	0	5	3468	16	15
(19, 18, 1)	2	0	3683	9	20	20
(18, 20, 1)	1	0	11	3016	26	25
(20, 18, 1)	2	0	1299	9	14	14
(18, 21, 1)	1	0	287	257	11	10
(21, 18, 1)	2	0	314	497	18	18
(18, 22, 1)	1	0	222	14	25	24
(22, 18, 1)	2	0	15	82	9	9
(18, 23, 1)	1	0	103	72657	16	15
(23, 18, 1)	2	2	141049	208	32	32
(18, 24, 1)	1	0	253	1043	14	13
(24, 18, 1)	2	0	2186	324	22	22
(19, 20, 1)	1	0	86	992	12	11
(20, 19, 1)	2	0	824	68	9	9
(19, 21, 1)	1	0	124	24	13	12
(21, 19, 1)	2	0	47	235	31	31
(19, 22, 1)	2	0	256	64449	15	15
(22, 19, 1)	1	0	61052	232	12	11
(19, 23, 1)	2	3	273	18551	108	107
(23, 19, 1)	2	0	3154	250	16	16
(19, 24, 1)	2	3	373	48807	106	105
(24, 19, 1)	2	0	661	364	8	8
(20, 21, 1)	1	2	23	158937	48	47
(21, 20, 1)	1	0	139560	30	50	49
(20, 22, 1)	1	0	31	1042	37	36
(22, 20, 1)	0	0	3781	27	111	110
(20, 23, 1)	1	0	48	2371	21	20
(23, 20, 1)	1	0	13522	53	60	59
(20, 24, 1)	1	0	64396	374	17	16
(24, 20, 1)	2	0	211	49709	9	9
(21, 22, 1)	1	0	68684	1381	15	14
(22, 21, 1)	2	0	702	41760	8	8
(21, 23, 1)	1	0	336	737	10	9
(23, 21, 1)	2	0	856	355	9	9
(21, 24, 1)	1	0	20	3327	27	26
(24, 21, 1)	2	0	1261	16	14	14
